,flight_id,start_index,start_datetime,end_index,end_datetime,npasses,passes_start_index,passes_end_index,start_lon,start_lat,end_lon,end_lat,alt_pre,pressalt_pre,press_pre,alt,pressalt,press,alt_post,pressalt_post,press_post,nondT_pre,deicedT_pre,nondT_pre_n,deicedT_pre_n,nondT_pre_err,deicedT_pre_err,nondT_post,deicedT_post,nondT_post_n,deicedT_post_n,nondT_post_err,deicedT_post_err
225,c305,18171,2022-07-27 18:39:08,18195,2022-07-27 18:39:32,1.0,[18171],[18195],-107.17429,33.90158,-107.157745,33.93118,7630.1636,7167.022,401.04352,7642.8633,7175.449,400.5656,7646.5376,7179.3633,400.35336,,,0,0,,,255.54922,255.79642,15,15,0.013562437900472759,0.06777534330843349
226,c305,18452,2022-07-27 18:43:49,18461,2022-07-27 18:43:58,1.0,[18452],[18461],-107.14578,33.938255,-107.156235,33.92764,7874.2954,7387.529,388.69385,7892.772,7402.9634,387.84088,7807.414,7325.863,392.17334,,,0,0,,,,,2,2,,
227,c305,18890,2022-07-27 18:51:07,18892,2022-07-27 18:51:09,1.0,[18890],[18892],-107.192406,33.79101,-107.19117,33.793568,7140.836,6703.7183,428.0273,7142.379,6705.6,427.9149,7144.556,6707.078,427.8243,,,0,0,,,,,0,0,,
228,c305,19009,2022-07-27 18:53:06,19025,2022-07-27 18:53:22,1.0,[19009],[19025],-107.13229,33.948082,-107.12184,33.96832,7140.845,6702.722,428.0869,7146.448,6708.153,427.7622,7138.78,6700.333,428.26913,,,0,0,,,258.2081,259.0897,6,6,0.02760669607337664,0.07429338847081261
229,c305,19236,2022-07-27 18:56:53,19290,2022-07-27 18:57:47,2.0,[19236 19276],[19252 19290],-107.14003,33.994724,-107.18806,33.931057,7175.984,6730.374,426.43613,7176.2476,6731.7554,426.35373,7148.7524,6711.615,427.6041,,,0,0,,,,,0,0,,
230,c305,19517,2022-07-27 19:01:34,19578,2022-07-27 19:02:35,3.0,[19517 19544 19576],[19528 19564 19578],-107.2001,33.94543,-107.145325,34.01638,7163.532,6720.9736,426.9967,7158.1855,6716.192,427.28214,7145.297,6705.6597,427.8534,,,0,0,,,,,0,0,,
231,c305,19974,2022-07-27 19:09:11,20206,2022-07-27 19:13:03,5.0,[19974 20015 20055 20079 20103],[19992 20046 20065 20084 20206],-107.16821,33.80659,-107.074455,33.774597,5337.0493,5010.809,539.42365,5270.16,4946.8467,544.04724,4157.247,3904.136,624.1806,270.351,270.60275,15,15,0.06292904009110557,0.0482679311580066,277.57724,278.0828,15,15,0.04204050404842298,0.03495309579480755
232,c305,20292,2022-07-27 19:14:29,20321,2022-07-27 19:14:58,1.0,[20292],[20321],-107.167496,33.8273,-107.20974,33.842876,4172.22,3916.2202,623.1625,4176.1626,3923.138,622.6015,4140.712,3888.8594,625.4148,278.13657,278.706,15,15,0.028571006432715807,0.017217351991413072,278.03824,278.57437,15,15,0.06651733054608948,0.05872936848421791
233,c305,20457,2022-07-27 19:17:14,20562,2022-07-27 19:18:59,3.0,[20457 20485 20531],[20470 20494 20562],-107.2685,33.89565,-107.11704,33.88918,4146.1567,3893.7097,624.9886,4152.1504,3898.6968,624.5835,4138.39,3888.4973,625.4845,278.16425,278.69177,15,15,0.03170267802234925,0.02082401985473572,278.0245,278.39355,15,15,0.02629430851366021,0.027385591454930316
234,c305,20659,2022-07-27 19:20:36,20817,2022-07-27 19:23:14,4.0,[20659 20721 20760 20812],[20676 20733 20780 20817],-106.98562,33.93365,-106.97124,33.80877,4144.908,3892.3718,625.0973,4157.0796,3902.4688,624.27734,4164.1826,3906.227,623.8122,278.03232,278.47217,15,15,0.037244460243872,0.02122715320935215,278.0592,278.63983,15,15,0.06908764377760462,0.04418948157656201
235,c305,20937,2022-07-27 19:25:14,20939,2022-07-27 19:25:16,1.0,[20937],[20939],-107.10081,33.717113,-107.1009,33.714787,3615.993,3399.9143,666.1598,3563.6252,3351.695,670.29285,3495.8342,3289.3813,675.70966,282.4121,282.8508,15,15,0.05298158923142442,0.051857833700103224,283.20218,283.582,15,15,0.06030931004127099,0.06056081871563585
236,c305,21051,2022-07-27 19:27:08,21066,2022-07-27 19:27:23,1.0,[21051],[21066],-107.1939,33.74928,-107.20511,33.765636,3180.0288,2992.3599,701.76697,3179.111,2991.9167,701.80646,3178.5078,2990.5117,701.96173,285.6656,286.14117,15,15,0.04318854476794352,0.04206072631540266,285.30817,285.77182,15,15,0.08586565393750899,0.06484763151826606
237,c305,21306,2022-07-27 19:31:23,21308,2022-07-27 19:31:25,1.0,[21306],[21308],-107.38816,34.01153,-107.39106,34.012444,3170.9534,2986.1536,702.321,3164.463,2980.0679,702.8642,3177.7034,2989.7888,701.97473,285.1607,285.59695,15,15,0.04989707022797238,0.046146382195563565,284.8862,285.38617,15,15,0.026934032003788057,0.023761034811105
238,c305,22669,2022-07-27 19:54:06,22671,2022-07-27 19:54:08,1.0,[22669],[22671],-107.10961,34.585552,-107.10831,34.587757,3485.4817,3277.8472,676.66595,3489.693,3279.724,676.50323,3487.3787,3278.4712,676.6088,283.43527,283.98767,15,15,0.02008781737549401,0.015111415073079016,283.56473,284.0534,15,15,0.021996813229243656,0.023243493288507635
239,c305,22908,2022-07-27 19:58:05,22910,2022-07-27 19:58:07,1.0,[22908],[22910],-106.943825,34.844162,-106.94245,34.846283,3122.9802,2939.721,706.47864,3076.187,2897.105,710.30774,3018.4062,2843.9075,715.12866,287.70782,288.13586,15,15,0.0479924758722107,0.04253131724364062,288.39948,288.8541,15,15,0.05764995496715487,0.053843020869111365
240,c305,23224,2022-07-27 20:03:21,23295,2022-07-27 20:04:32,1.0,[23224],[23295],-106.66276,35.04469,-106.61396,35.04432,1843.102,1766.9635,818.22577,1810.7911,1737.2075,821.23553,1604.3956,1545.3359,840.85974,298.51984,299.02716,15,15,0.07082979823384535,0.05219256300513219,,,0,0,,
241,c306,11314,2022-07-29 16:35:56,11357,2022-07-29 16:36:39,2.0,[11314 11343],[11321 11357],-107.18826,34.029327,-107.15664,33.982246,4459.247,4192.76,601.0749,4477.618,4209.8877,599.729,4457.2524,4190.2134,601.3051,276.4046,276.859,15,15,0.032550431928089325,0.015901056893495438,276.41647,276.73584,15,15,0.05470881553015351,0.036881455931226284
242,c306,11681,2022-07-29 16:42:03,11761,2022-07-29 16:43:23,2.0,[11681 11756],[11704 11761],-107.16441,33.9649,-107.19563,34.062923,4463.935,4196.2334,600.80145,3033.3884,2870.816,720.8241,4460.43,4193.127,601.02167,276.7491,277.3045,15,15,0.028369591730207002,0.0195899767886024,276.38995,276.82187,15,15,0.014690504514394926,0.02988636563519151
243,c306,12109,2022-07-29 16:49:11,12124,2022-07-29 16:49:26,1.0,[12109],[12124],-107.19596,34.039967,-107.18986,34.022007,5111.6235,4803.6553,554.5243,5106.096,4799.99,554.79456,5097.3994,4789.981,555.54846,272.82306,273.4344,14,14,0.06776842695437267,0.03514120686815741,272.69492,272.9043,15,15,0.014836398398096601,0.041208224639979765
244,c306,12361,2022-07-29 16:53:23,12376,2022-07-29 16:53:38,1.0,[12361],[12376],-107.18545,34.029427,-107.19265,34.048923,5430.2754,5104.096,532.72675,5427.7173,5101.133,532.93835,5428.1084,5100.981,532.9156,270.2664,270.79,15,15,0.017375423096383902,0.010726246681121987,270.291,270.62704,15,15,0.025858810297964427,0.03483323192390097
245,c306,12714,2022-07-29 16:59:16,12771,2022-07-29 17:00:13,2.0,[12714 12756],[12717 12771],-107.18012,34.04134,-107.14896,33.975727,5423.0923,5093.2407,533.5022,5427.8633,5098.6943,533.1125,5427.852,5101.865,532.8849,270.7948,271.32117,15,15,0.06289210059619083,0.0356423649932746,270.34485,270.65372,15,15,0.030578980202977207,0.04647644837510177
246,c306,15291,2022-07-29 17:42:13,15371,2022-07-29 17:43:33,4.0,[15291 15316 15336 15361],[15306 15322 15341 15371],-107.15026,33.954308,-107.16991,34.05298,4454.3174,4186.62,601.5583,4451.435,4182.8276,601.857,4455.468,4188.1987,601.4222,276.3997,277.06653,15,15,0.0470512747784184,0.03686567363686733,276.3114,276.78836,15,15,0.008807843779662044,0.006045265113308891
247,c306,15706,2022-07-29 17:49:08,15794,2022-07-29 17:50:36,2.0,[15706 15783],[15775 15794],-107.18111,34.04316,-107.199936,33.934593,4453.619,4186.031,601.6046,4459.6157,4190.733,601.2344,4461.9683,4192.5264,601.0846,276.3833,276.91766,15,15,0.03287987866604007,0.023512834955157665,276.61737,276.95816,15,15,0.046292847427561755,0.03579991861443478
248,c306,16043,2022-07-29 17:54:45,16138,2022-07-29 17:56:20,3.0,[16043 16066 16128],[16059 16120 16138],-107.20448,33.93873,-107.18415,34.06434,5275.642,4957.5137,543.2735,5275.34,4953.6094,543.5564,5251.8394,4932.897,545.16284,271.1251,271.43652,15,15,0.07025471789795248,0.05496648399322356,270.9305,271.33365,15,15,0.09407613287398245,0.06651996990589695
249,c306,16387,2022-07-29 18:00:29,16465,2022-07-29 18:01:47,2.0,[16387 16443],[16400 16465],-107.17842,34.06884,-107.18648,33.975464,5849.7686,5495.946,505.3453,5839.5854,5484.0186,506.16153,5861.4976,5507.7373,504.64914,268.04938,268.44595,15,15,0.018889530709318005,0.017302448260424316,267.57086,267.9339,15,15,0.049375015630952035,0.021504010895512224
250,c306,16673,2022-07-29 18:05:15,16731,2022-07-29 18:06:13,2.0,[16673 16724],[16691 16731],-107.1993,33.978054,-107.16435,34.050407,6187.042,5807.3286,484.40915,6175.9683,5798.534,484.99057,6157.4272,5781.148,486.16052,265.24405,265.834,15,15,0.030917362674386915,0.023188236020934925,265.52704,265.95996,15,15,0.05922481787268337,0.029604258085391064
251,c306,16918,2022-07-29 18:09:20,16970,2022-07-29 18:10:12,2.0,[16918 16955],[16926 16970],-107.18927,34.043888,-107.19909,33.97588,6495.167,6096.5845,465.59528,6490.326,6092.0757,465.8839,6491.6553,6093.959,465.84628,265.30978,265.5758,15,15,0.052998783544805736,0.02404983502327438,263.4739,263.3699,15,15,0.14005027952852386,0.270062804386811
252,c306,17224,2022-07-29 18:14:26,17236,2022-07-29 18:14:38,1.0,[17224],[17236],-107.209694,33.973045,-107.20481,33.989853,6819.7866,6398.067,446.62057,6825.9497,6403.2764,446.29813,6801.6904,6383.5327,447.61105,262.55334,263.263,15,15,0.023457864323599028,0.01803048834632558,263.16486,263.17044,15,15,0.13216945894048135,0.21423742038673624
253,c306,17471,2022-07-29 18:18:33,17491,2022-07-29 18:18:53,1.0,[17471],[17491],-107.19956,33.992393,-107.20906,33.96599,6995.508,6559.1104,436.74417,6992.5327,6556.8574,436.88113,6953.17,6526.0337,438.84796,261.96136,262.47684,15,15,0.0378298133067123,0.027982136788441067,260.0684,260.16425,15,15,0.09945317056548181,0.10686969467520624
254,c306,17735,2022-07-29 18:22:57,17742,2022-07-29 18:23:04,1.0,[17735],[17742],-107.2023,33.99446,-107.19752,34.00408,7135.6616,6692.909,428.67392,7138.761,6696.17,428.47882,7145.968,6700.2803,428.25555,261.28537,261.73795,15,15,0.1308240779820615,0.12174919716625186,260.53696,261.0103,15,15,0.11885381945745757,0.06614914370041072
255,c306,18033,2022-07-29 18:27:55,18048,2022-07-29 18:28:10,1.0,[18033],[18048],-107.19327,33.94838,-107.217834,33.946285,6350.7163,5959.241,474.45316,6343.133,5952.6675,474.88046,6366.726,5978.143,473.33047,265.64294,266.34967,15,15,0.01242716402596846,0.008142023907997585,265.29987,265.42203,12,12,0.048537930075500876,0.19025241072633395
256,c306,18255,2022-07-29 18:31:37,18276,2022-07-29 18:31:58,1.0,[18255],[18276],-107.22238,33.9565,-107.188194,33.958202,6671.7256,6261.314,455.14825,6666.374,6255.1816,455.5337,6649.711,6243.521,456.3859,263.97476,264.64078,15,15,0.005308218115878054,0.008358369653615484,262.8151,263.1483,12,12,0.08365180470383778,0.21250913707476649
257,c306,18530,2022-07-29 18:36:12,18559,2022-07-29 18:36:41,1.0,[18530],[18559],-107.18743,33.982754,-107.23641,33.981407,7415.1084,6958.193,413.03015,7429.9907,6969.766,412.35828,7532.024,7067.0986,406.8014,259.59674,260.20615,15,15,0.014680428008074573,0.012605925826572847,,,0,0,,
258,c306,18624,2022-07-29 18:37:46,18768,2022-07-29 18:40:10,6.0,[18624 18670 18699 18717 18739 18752],[18626 18672 18701 18719 18741 18768],-107.31181,34.03687,-107.19829,33.983837,7794.3267,7317.1665,392.6005,7782.7236,7312.8755,392.83966,7796.7803,7315.88,392.8048,,,0,0,,,,,0,0,,
259,c306,18951,2022-07-29 18:43:13,19009,2022-07-29 18:44:11,2.0,[18951 18987],[18953 19009],-107.134575,33.981293,-107.236176,33.99505,7977.9927,7476.126,383.8192,7971.29,7470.038,384.1526,8003.815,7508.064,382.18604,,,0,0,,,254.619,254.41194,15,15,0.06515777553296014,0.10775216424208742
260,c306,19229,2022-07-29 18:47:51,19236,2022-07-29 18:47:58,1.0,[19229],[19236],-107.21697,34.00308,-107.20481,34.000946,8120.032,7612.58,376.4088,8135.901,7625.3906,375.71902,8138.013,7625.8975,375.6509,254.46297,255.14973,15,15,0.017609831720217718,0.015692862960693978,254.22607,254.87611,15,15,0.04363436188014605,0.045599265222762086
261,c306,19830,2022-07-29 18:57:52,19904,2022-07-29 18:59:06,4.0,[19830 19851 19867 19902],[19839 19853 19876 19904],-107.07266,33.881,-107.0254,33.910843,5075.1475,4769.266,557.0686,5009.7314,4709.255,561.5203,4583.437,4303.693,592.35,271.97498,272.40652,15,15,0.03725255145914184,0.039273177612387,275.57184,276.11566,15,15,0.03350911974247193,0.04841336526984677
262,c306,20006,2022-07-29 19:00:48,20054,2022-07-29 19:01:36,2.0,[20006 20039],[20015 20054],-107.16303,33.95024,-107.234955,33.94888,4481.1074,4210.851,599.65247,4466.3096,4194.677,600.92395,4514.2456,4241.889,597.3064,276.44925,276.94482,15,15,0.02717967714412,0.012857096886035225,276.182,276.56427,15,15,0.05622381190710442,0.029961514287902148
263,c306,20253,2022-07-29 19:04:55,20276,2022-07-29 19:05:18,1.0,[20253],[20276],-107.23685,33.954502,-107.20123,33.961864,5363.349,5036.055,537.60144,5372.847,5045.621,536.91394,5354.433,5027.2974,538.3049,271.1381,271.385,15,15,0.009060161383180727,0.01754873785085502,270.7052,270.89954,15,15,0.10601030988798223,0.10544159325634819
264,c306,20514,2022-07-29 19:09:16,20526,2022-07-29 19:09:28,1.0,[20514],[20526],-107.2182,33.947186,-107.23734,33.948044,5867.464,5507.5483,504.55255,5871.7773,5510.898,504.32346,5857.2246,5502.9727,504.98184,267.86914,268.5426,15,15,0.01437349662521612,0.013369320252519067,267.4791,268.00137,15,15,0.019455713786384665,0.027886523478564344
265,c306,20711,2022-07-29 19:12:33,20734,2022-07-29 19:12:56,1.0,[20711],[20734],-107.239845,33.963955,-107.20141,33.965725,6199.08,5818.4595,483.67398,6185.4985,5805.792,484.5106,6194.697,5814.5356,484.04233,265.5629,266.25455,15,15,0.007752158049556203,0.020362747482552707,264.34296,264.53394,6,6,0.011630469649657506,0.15599476862246528
266,c306,20982,2022-07-29 19:17:04,21003,2022-07-29 19:17:25,1.0,[20982],[21003],-107.21656,33.968796,-107.251366,33.97107,6495.455,6097.0605,465.565,6495.424,6095.8096,465.64487,6497.237,6101.7393,465.45767,264.77106,265.42386,15,15,0.09984299554462588,0.07355431779347038,263.07123,263.0023,10,10,0.059544505158831744,0.20354452379348284
267,c306,21206,2022-07-29 19:20:48,21224,2022-07-29 19:21:06,1.0,[21206],[21224],-107.25226,33.96922,-107.223206,33.96632,6671.214,6259.927,455.23538,6670.439,6261.068,455.1637,6671.5845,6261.438,455.2128,263.93146,264.5958,15,15,0.0074598066287828915,0.008151489629522843,263.5808,264.04578,15,15,0.07132462818072333,0.041618872090374605
268,c306,21450,2022-07-29 19:24:52,21463,2022-07-29 19:25:05,1.0,[21450],[21463],-107.22452,33.97121,-107.2448,33.976498,6834.61,6412.974,445.69876,6844.1147,6422.555,445.1071,6797.167,6384.114,447.6615,262.704,263.41104,15,15,0.007534251676646897,0.007936051404305217,262.31396,262.2444,15,15,0.0772531073937466,0.1421634910380474
269,c306,21782,2022-07-29 19:30:24,21786,2022-07-29 19:30:28,1.0,[21782],[21786],-107.236984,33.975624,-107.243645,33.977352,6821.7812,6397.3755,446.66312,6820.307,6396.1323,446.7401,6831.435,6406.9644,446.07474,262.88168,263.52634,15,15,0.0185683367800947,0.023255114551333382,262.9153,263.51346,15,15,0.01727758787646518,0.024530975695815666
270,c307,11116,2022-07-30 16:29:47,11120,2022-07-30 16:29:51,1.0,[11116],[11120],-107.18457,34.16462,-107.180244,34.160645,5464.6714,5118.33,531.7137,5638.909,5282.632,520.27,5346.8667,5007.684,539.65015,269.07117,269.5223,15,15,0.02616824830314732,0.013261783653949418,269.34,269.75928,15,15,0.05344048771876602,0.04784213624469338
271,c307,11660,2022-07-30 16:38:51,11729,2022-07-30 16:40:00,2.0,[11660 11713],[11695 11729],-107.19104,33.947315,-107.164856,34.032467,4454.114,4172.9673,602.63434,3033.604,2855.3662,722.2207,4437.7866,4160.166,603.6947,275.55014,276.0965,15,15,0.005631879711860129,0.01139903046131636,276.0736,276.3793,15,15,0.05592088573351648,0.051065979588302994
272,c307,11941,2022-07-30 16:43:32,12045,2022-07-30 16:45:16,3.0,[11941 11991 12012],[11944 12003 12045],-107.14989,34.09352,-107.1724,33.964455,4816.804,4512.9404,576.29816,4805.8423,4501.134,577.1969,4783.007,4480.721,578.74536,273.1052,273.6737,15,15,0.02793086741655413,0.024668776440515863,273.0566,273.54022,15,15,0.049267525201941706,0.0349225084617618
273,c307,12385,2022-07-30 16:50:56,12407,2022-07-30 16:51:18,1.0,[12385],[12407],-107.176735,33.966923,-107.20822,33.978794,6178.6406,5791.245,485.473,6186.1714,5798.953,484.96283,6151.8936,5772.4053,486.77542,265.6749,266.29712,15,15,0.06122741866047956,0.036882648644841906,,,3,3,,
274,c307,12655,2022-07-30 16:55:26,12696,2022-07-30 16:56:07,1.0,[12655],[12696],-107.2153,33.99054,-107.15523,33.971043,5863.316,5496.291,505.32175,5859.108,5492.667,505.56952,5850.825,5484.6235,506.11844,267.48538,267.98962,15,15,0.03939877805103839,0.03419950855275235,267.07916,267.3759,15,15,0.03611614546856852,0.02711470118431162
275,c307,12919,2022-07-30 16:59:50,12965,2022-07-30 17:00:36,1.0,[12919],[12965],-107.151474,33.972427,-107.22033,33.99462,5857.032,5491.8057,505.62857,5848.3145,5483.9614,506.16544,5854.5596,5485.144,506.06058,267.3948,267.77408,15,15,0.03821374397211724,0.026971288914423092,267.4998,267.5959,15,15,0.03705864315748489,0.03425829009668605
276,c307,13194,2022-07-30 17:04:25,13270,2022-07-30 17:05:41,1.0,[13194],[13270],-107.187355,33.966236,-107.14156,34.064148,5853.056,5486.3677,506.00082,5870.899,5499.868,505.07706,5849.8335,5481.1333,506.38107,267.4286,267.77155,15,15,0.05256395094025673,0.03996857197238975,267.29797,267.60452,15,15,0.030660852297762997,0.02652236305189339
277,c307,13491,2022-07-30 17:09:22,13556,2022-07-30 17:10:27,1.0,[13491],[13556],-107.12648,34.050724,-107.16998,33.9686,6507.283,6097.127,465.5623,6543.2856,6127.7373,463.60483,6493.9775,6083.2114,466.4102,263.931,264.43124,15,15,0.023121580643406484,0.027221635654878545,261.44217,262.2997,15,15,0.05022855227399623,0.06876655757735305
278,c307,13836,2022-07-30 17:15:07,13871,2022-07-30 17:15:42,1.0,[13836],[13871],-107.133896,34.012096,-107.189476,34.028667,6528.359,6117.9785,464.22757,6526.939,6115.221,464.40366,6493.4453,6081.7095,466.58673,263.6113,264.5303,11,11,0.0690985078738846,0.04570345530764251,,,1,1,,
279,c307,17884,2022-07-30 18:22:35,17924,2022-07-30 18:23:15,1.0,[17884],[17924],-107.340546,34.04058,-107.34162,34.08948,2825.486,2649.4524,732.9076,2826.3542,2649.1501,732.93555,2826.616,2649.1152,732.9613,288.26868,288.7328,15,15,0.032801917517674535,0.021282218103761054,288.36282,288.83673,15,15,0.0076096350246173845,0.008391957046150846
280,c307,18061,2022-07-30 18:25:32,18067,2022-07-30 18:25:38,1.0,[18061],[18067],-107.20842,34.210526,-107.20229,34.21517,3159.179,2964.4387,704.26886,3234.6824,3035.884,697.89215,3339.448,3133.0693,689.3228,285.5423,286.4393,9,9,0.06883370876312256,0.06621497869491577,284.2717,284.9158,15,15,0.038999419057895904,0.032975345772312294
281,c307,19178,2022-07-30 18:44:09,19283,2022-07-30 18:45:54,3.0,[19178 19231 19248],[19194 19237 19283],-107.08059,33.980198,-107.19745,33.90044,4458.1357,4176.828,602.33014,4451.7295,4169.664,602.89484,4450.3926,4164.0957,603.33527,276.37234,276.79977,15,15,0.028844807309302944,0.028875017590947627,276.19736,276.54446,15,15,0.023959800535148144,0.01026499931745027
282,c307,19597,2022-07-30 18:51:08,19612,2022-07-30 18:51:23,1.0,[19597],[19612],-107.15983,33.918137,-107.14205,33.931152,5859.334,5491.0503,505.6802,5858.5894,5489.6006,505.7794,5857.1016,5485.6724,506.03543,268.35605,268.74933,15,15,0.0027465191141718606,0.0033200710452782507,267.9387,268.0058,15,15,0.039195235701337844,0.08574946824149446
283,c307,19863,2022-07-30 18:55:34,19924,2022-07-30 18:56:35,2.0,[19863 19912],[19881 19924],-107.14055,33.939667,-107.214386,33.894356,6016.435,5640.354,495.5468,6016.337,5638.1523,495.6948,6026.2505,5647.2827,495.08353,266.71793,267.17377,15,15,0.028589189544159104,0.01793133537023476,266.9367,267.2286,14,14,0.04100633040791799,0.04407161107641282
284,c307,20175,2022-07-30 19:00:46,20255,2022-07-30 19:02:06,3.0,[20175 20192 20211],[20177 20195 20255],-107.21858,33.91577,-107.1312,33.999557,6185.9707,5791.6763,485.44452,6197.775,5801.868,484.77005,6161.4194,5768.4834,487.067,265.56552,266.1258,15,15,0.06633458373539677,0.04674052286452669,264.66705,264.5685,8,8,0.03973029309707112,0.1655827136030981
285,c307,20447,2022-07-30 19:05:18,20520,2022-07-30 19:06:31,2.0,[20447 20471],[20463 20520],-107.102425,33.93254,-107.21895,33.914055,6315.327,5915.421,477.30823,6348.885,5943.4473,475.4804,6352.6685,5949.6235,475.06165,264.84137,265.36047,15,15,0.02416997014034193,0.005878191425204673,262.5924,263.3482,8,8,0.02544722399637717,0.062459053267029725
286,c307,20804,2022-07-30 19:11:15,20909,2022-07-30 19:13:00,3.0,[20804 20896 20907],[20851 20898 20909],-107.21596,33.932602,-107.07001,33.91991,6670.872,6247.205,456.03555,6665.973,6243.3516,456.27808,6713.5376,6285.254,453.59436,,,1,1,,,,,0,0,,
287,c307,21066,2022-07-30 19:15:37,21105,2022-07-30 19:16:16,1.0,[21066],[21105],-107.15904,33.94841,-107.2233,33.945076,6852.882,6417.3657,445.42792,6832.729,6398.5327,446.59155,6844.054,6406.6235,446.04953,,,0,0,,,260.21918,260.8304,6,6,0.06661828802267639,0.0310697173194144
288,c307,21379,2022-07-30 19:20:50,21443,2022-07-30 19:21:54,1.0,[21379],[21443],-107.21083,33.94406,-107.10883,33.951176,5863.3525,5489.667,505.77487,5859.487,5485.809,506.0389,5844.4214,5472.528,507.02557,,,0,0,,,,,0,0,,
289,c307,22560,2022-07-30 19:40:31,22601,2022-07-30 19:41:12,2.0,[22560 22579],[22562 22601],-106.865105,34.241337,-106.84176,34.29285,5564.5693,5208.6387,525.3088,5521.5815,5168.436,528.1503,5259.4087,4922.895,545.7812,269.98312,270.34412,15,15,0.02139506227792021,0.024357255033968912,271.1389,271.63483,15,15,0.0143718393304099,0.007772812194288636
290,c307,22922,2022-07-30 19:46:33,22924,2022-07-30 19:46:35,1.0,[22922],[22924],-106.83921,34.709187,-106.83909,34.711617,3635.1382,3407.3196,665.5265,3591.6062,3366.916,668.98535,3534.6885,3316.3662,673.35864,281.83167,282.35074,15,15,0.04117557891408125,0.03984040527573315,283.38882,283.65643,15,15,0.07568057989842676,0.09827105286372402
291,c307,23365,2022-07-30 19:53:56,23381,2022-07-30 19:54:12,2.0,[23365 23375],[23366 23381],-106.62483,35.044388,-106.61311,35.044327,1674.9429,1597.2473,835.5198,1642.4402,1565.3003,838.8064,1605.5963,1531.24,842.32935,299.12607,299.51437,15,15,0.061991474850109286,0.04497433330519957,,,0,0,,
292,c308,11123,2022-07-31 16:35:10,11215,2022-07-31 16:36:42,2.0,[11123 11181],[11157 11215],-107.38591,33.577,-107.27352,33.60321,5872.592,5490.0723,505.7492,7657.8843,7147.5693,411.58093,5270.027,4923.7754,545.728,267.241,267.78555,15,15,0.02908874994713517,0.019016277692025695,270.59967,270.85522,15,15,0.0707235543829365,0.0796093246837946
293,c308,11394,2022-07-31 16:39:41,11405,2022-07-31 16:39:52,1.0,[11394],[11405],-107.13371,33.80574,-107.125,33.81839,5117.6323,4781.92,556.1289,6053.931,5652.0874,497.56482,5115.3765,4780.1704,556.2723,271.32303,271.87692,15,15,0.00914884637356284,0.008332093403170709,271.68097,272.08917,15,15,0.05567659105279448,0.0380676750288365
294,c308,15036,2022-07-31 17:40:23,15067,2022-07-31 17:40:54,2.0,[15036 15058],[15049 15067],-107.13361,33.995132,-107.15041,33.957916,4469.1045,4167.0845,603.0984,4468.5117,4166.7876,603.1218,4469.013,4166.7686,603.11536,276.2222,276.65042,15,15,0.02450714066081964,0.012658335971321174,276.65213,277.07513,15,15,0.019755610082642594,0.02333869876727708
295,c308,15174,2022-07-31 17:42:41,15232,2022-07-31 17:43:39,2.0,[15174 15230],[15191 15232],-107.143875,33.844513,-107.08983,33.889206,5159.069,4819.7134,553.34845,5229.7725,4887.754,548.3513,5773.486,5397.1655,512.14996,271.2052,272.14423,15,15,0.09138334719145948,0.09551602292031876,268.27005,268.85788,15,15,0.019575158283794136,0.010682761689308613
296,c308,15313,2022-07-31 17:45:00,15405,2022-07-31 17:46:32,4.0,[15313 15350 15389 15403],[15326 15352 15391 15405],-107.137314,33.986176,-107.129295,34.097088,6296.518,5883.6865,479.38477,6323.796,5905.8237,477.935,6767.251,6330.8013,450.76007,265.05566,265.5566,15,15,0.023131886073791772,0.029522064727421714,261.68915,262.40182,15,15,0.025021602289064408,0.005990200218899989
297,c308,15550,2022-07-31 17:48:57,15586,2022-07-31 17:49:33,1.0,[15550],[15586],-107.15477,34.036232,-107.14406,33.989872,6517.0996,6086.0986,466.26706,6519.336,6089.599,466.04248,6549.2974,6117.9097,464.21365,263.57468,264.07632,15,15,0.021960231548413593,0.022369538157856677,263.4599,263.95273,15,15,0.006678540735918745,0.004745699747581971
298,c308,15779,2022-07-31 17:52:46,15842,2022-07-31 17:53:49,2.0,[15779 15840],[15822 15842],-107.15153,33.985645,-107.17146,34.072903,6539.8516,6105.863,465.00192,6540.6504,6106.325,464.9721,6484.6157,6060.712,467.87152,263.59418,264.1402,15,15,0.021780176038282584,0.023489505861582455,263.31305,264.24326,13,13,0.04880256579311841,0.032021284506511156
299,c308,15950,2022-07-31 17:55:37,15952,2022-07-31 17:55:39,1.0,[15950],[15952],-107.202286,34.132694,-107.19936,34.13185,6526.7163,6102.64,465.20786,6530.7993,6103.0483,465.18173,6512.3022,6089.141,466.06335,263.8893,264.59946,15,15,0.010853365905901649,0.00840386590685649,263.76392,264.39618,15,15,0.009118816922692138,0.010627287040060796
300,c308,16018,2022-07-31 17:56:45,16062,2022-07-31 17:57:29,1.0,[16018],[16062],-107.164856,34.054,-107.15646,33.99497,6535.5986,6102.5537,465.21353,6527.5454,6094.6475,465.71927,6546.2764,6108.9897,464.73822,263.34634,263.8709,15,15,0.013470134370879384,0.01232944422994802,263.19998,263.76492,13,13,0.10597461726237078,0.0419829110930031
